,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient,SMA,EMA,RSI,SlowD,SlowK,MACD_Signal,MACD,MACD_Hist,ADX,CCI,Aroon Up,Aroon Down,Real Lower Band,Real Middle Band,Real Upper Band,Chaikin A/D,OBV
2014-07-07,7.6,7.65,7.575,7.62,6.45770027383,7916425,0.0000,1.0,6.4698,6.4380,54.4796,38.2796,46.7532,0.0943,0.0719,-0.0225,20.9303,-12.5756,45.0000,5.0000,6.2744,6.4698,6.6652,956869042.2873,-619806939.0000
2014-07-03,7.725,7.78,7.66,7.73,6.55092166885,6397294,0.0000,1.0,6.4606,6.4359,58.0230,27.4156,46.9216,0.0999,0.0793,-0.0207,21.1229,67.6806,50.0000,10.0000,6.2470,6.4606,6.6741,955285757.2863,-611890514.0000
2014-07-02,7.65,7.67,7.6,7.61,6.44922560155,7665192,0.0000,1.0,6.4530,6.4238,54.9889,16.8813,21.1640,0.1051,0.0781,-0.0271,20.9555,9.5220,55.0000,0.0000,6.2421,6.4530,6.6639,954219541.6203,-618287808.0000
2014-07-01,7.635,7.68,7.6,7.61,6.44922560155,5742173,0.0000,1.0,6.4418,6.4212,54.9889,18.8544,14.1612,0.1119,0.0857,-0.0261,21.0964,18.7007,60.0000,5.0000,6.2086,6.4418,6.6750,959694678.7620,-618287808.0000
2014-06-30,7.6,7.625,7.56,7.56,6.40685224017,7340115,0.0000,1.0,6.4369,6.4182,53.7314,21.8546,15.3186,0.1184,0.0943,-0.0241,21.2447,-6.6970,65.0000,10.0000,6.2005,6.4369,6.6733,964001308.5114,-624029981.0000
2014-06-27,7.61,7.66,7.56,7.61,6.44922560155,11745080,0.0000,1.0,6.4390,6.4194,55.1964,31.4011,27.0833,0.1244,0.1082,-0.0163,21.5610,10.5923,70.0000,15.0000,6.2029,6.4390,6.6750,971341423.5114,-616689866.0000
2014-06-26,7.69,7.7,7.6,7.68,6.50854830748,7922806,0.0000,1.0,6.4401,6.4163,57.2733,40.2106,23.1618,0.1285,0.1200,-0.0085,21.8939,41.8661,75.0000,20.0000,6.2036,6.4401,6.6765,971341423.5114,-604944786.0000
2014-06-25,7.64,7.74,7.63,7.7,6.52549765203,13865400,0.0000,1.0,6.4299,6.4066,57.8643,58.5202,43.9582,0.1306,0.1273,-0.0033,22.0924,67.2627,80.0000,25.0000,6.1885,6.4299,6.6712,966587739.9110,-597021980.0000
2014-06-24,7.77,7.8,7.58,7.59,6.432276257,18741241,0.0000,1.0,6.4160,6.3940,55.4631,70.0753,53.5119,0.1315,0.1330,0.0016,22.1883,56.8781,85.0000,30.0000,6.1666,6.4160,6.6654,962806267.1832,-610887380.0000
2014-06-23,7.9,7.9,7.84,7.89,6.68651642526,10361469,0.0000,1.0,6.4072,6.3900,65.0707,77.0244,78.0905,0.1311,0.1479,0.0169,22.2893,194.5361,90.0000,35.0000,6.1485,6.4072,6.6659,979843759.0005,-592146139.0000
2014-06-20,7.79,7.82,7.72,7.75,6.56787101341,9381718,0.0000,1.0,6.3849,6.3588,62.1651,70.0388,78.6235,0.1269,0.1389,0.0120,21.3462,158.0049,95.0000,0.0000,6.1506,6.3849,6.6192,972936113.0018,-602507608.0000
2014-06-19,7.87,7.92,7.77,7.81,6.61871904706,21876913,0.5050,1.0,6.3670,6.3368,64.3444,60.0082,74.3593,0.1238,0.1374,0.0136,20.5138,221.8653,100.0000,0.0000,6.1365,6.3670,6.5975,976688800.2007,-593125890.0000
2014-06-18,8.13,8.35,8.1,8.33,6.63064146577,33532600,0.0000,1.0,6.3393,6.3071,64.8508,53.4290,57.1336,0.1205,0.1284,0.0079,19.4125,185.7281,100.0000,0.0000,6.1036,6.3393,6.5750,986898026.2679,-571248977.0000
2014-06-17,7.95,8.08,7.93,8.04,6.3998028073,15636911,0.0000,1.0,6.2963,6.2730,58.9014,58.7639,48.5317,0.1185,0.1137,-0.0048,18.4008,61.2847,40.0000,0.0000,5.9868,6.2963,6.6058,958730642.2676,-604781577.0000
2014-06-16,7.97,8.01,7.95,7.98,6.35204308485,10858937,0.0000,1.0,6.2641,6.2597,57.4871,69.7977,54.6215,0.1197,0.1169,-0.0028,17.9039,50.5671,45.0000,0.0000,5.8792,6.2641,6.6489,951433417.1336,-620418488.0000
2014-06-13,8.02,8.06,7.98,8.04,6.3998028073,10732363,0.0000,1.0,6.2346,6.2500,59.4300,75.8486,73.1386,0.1204,0.1241,0.0037,17.5527,68.9644,50.0000,5.0000,5.7950,6.2346,6.6743,951433417.1358,-609559551.0000
2014-06-12,8.06,8.145,7.99,8.04,6.3998028073,21604470,0.0000,1.0,6.2036,6.2342,59.4300,70.2494,81.6329,0.1195,0.1266,0.0071,17.0599,79.0185,55.0000,10.0000,5.7287,6.2036,6.6785,946067235.6350,-609559551.0000
2014-06-11,7.985,8.11,7.97,8.05,6.40776276104,14694862,0.0000,1.0,6.1733,6.2168,59.7337,59.0804,72.7745,0.1177,0.1279,0.0103,16.5012,77.8939,60.0000,15.0000,5.6758,6.1733,6.6709,953733337.8931,-587955081.0000
2014-06-10,7.935,8.075,7.925,8.06,6.41572271478,19557088,0.0000,1.0,6.1463,6.1967,60.0250,47.3034,56.3408,0.1151,0.1270,0.0119,15.9903,76.7199,65.0000,20.0000,5.6438,6.1463,6.6488,951634071.8919,-573260219.0000
2014-06-09,7.86,7.92,7.8015,7.9,6.28836345493,10998631,0.0000,1.0,6.1216,6.1736,56.8238,43.2465,48.1258,0.1121,0.1232,0.0110,15.5289,47.3923,70.0000,25.0000,5.6260,6.1216,6.6172,935988401.4916,-592817307.0000
2014-06-06,7.975,8.0,7.87,7.88,6.27244354745,17072805,0.0000,1.0,6.0953,6.1616,56.4093,43.6879,37.4437,0.1094,0.1294,0.0200,15.4003,61.9167,75.0000,30.0000,5.5825,6.0953,6.6081,928702388.5506,-603815938.0000
2014-06-05,7.93,8.06,7.9,8.04,6.3998028073,14156908,0.0000,1.0,6.0723,6.1499,60.8493,56.9994,44.1699,0.1044,0.1372,0.0328,15.0206,86.9019,80.0000,35.0000,5.5519,6.0723,6.5926,943148608.1663,-586743133.0000
2014-06-04,7.81,7.93,7.78,7.82,6.22468382501,19932142,0.0000,1.0,6.0424,6.1236,56.3627,73.4656,49.4502,0.0962,0.1321,0.0359,14.5136,60.9508,85.0000,40.0000,5.5322,6.0424,6.5526,932530927.1660,-600900041.0000
2014-06-03,7.97,8.02,7.93,7.98,6.35204308485,15155041,0.0000,1.0,6.0201,6.1129,61.2090,88.9574,77.3781,0.0872,0.1415,0.0543,14.2715,98.9239,90.0000,45.0000,5.5048,6.0201,6.5354,941832593.4327,-580967899.0000
2014-06-02,7.99,8.1,7.99,8.1,6.44756252974,19044627,0.0000,1.0,5.9919,6.0878,65.2036,95.4037,93.5686,0.0736,0.1385,0.0649,13.4670,134.0061,95.0000,50.0000,5.4907,5.9919,6.4930,940148699.9906,-565812858.0000
2014-05-30,7.96,8.15,7.92,8.13,6.47144239096,24968545,0.0000,1.0,5.9620,6.0499,66.2302,96.1216,95.9255,0.0574,0.1230,0.0656,12.3851,161.4592,100.0000,55.0000,5.5037,5.9620,6.4203,921104072.9906,-546768231.0000
2014-05-29,7.81,7.92,7.81,7.92,6.30428336241,9799599,0.0000,1.0,5.9349,6.0055,62.2812,96.8114,96.7172,0.0410,0.0989,0.0579,11.2462,141.7199,100.0000,60.0000,5.5407,5.9349,6.3292,900477883.6425,-571736776.0000
2014-05-28,7.85,7.86,7.8,7.85,6.24856368623,9621369,0.0000,1.0,5.9182,5.9741,60.8307,97.3325,95.7221,0.0265,0.0837,0.0572,10.5176,153.0851,95.0000,65.0000,5.5615,5.9182,6.2750,890678284.6425,-581536375.0000
2014-05-27,7.8,7.88,7.79,7.86,6.25652363997,12688550,0.0000,1.0,5.9015,5.9452,61.1498,91.1095,97.9949,0.0122,0.0688,0.0566,9.8875,193.3501,100.0000,0.0000,5.5785,5.9015,6.2245,884264038.6425,-571915006.0000
2014-05-23,7.79,7.86,7.78,7.84,6.24060373249,13298815,0.0000,1.0,5.8685,5.9124,60.7587,75.1683,98.2803,-0.0019,0.0480,0.0499,9.2242,230.9802,100.0000,5.0000,5.5628,5.8685,6.1742,877214844.1981,-584603556.0000
2014-05-22,7.73,7.8,7.69,7.8,6.20876391753,22835094,0.0000,1.0,5.8458,5.8778,59.9934,50.7714,77.0531,-0.0144,0.0223,0.0367,8.5691,263.4050,100.0000,10.0000,5.5908,5.8458,6.1008,870565436.6981,-597902371.0000
2014-05-21,7.47,7.63,7.44,7.62,6.0654847502,32843834,0.0000,1.0,5.8259,5.8430,56.3545,32.9723,50.1714,-0.0236,-0.0075,0.0161,8.0073,199.3214,100.0000,15.0000,5.6327,5.8259,6.0191,847730342.6981,-620737465.0000
2014-05-20,7.335,7.335,7.22,7.25,5.7709664618,11125289,0.0000,1.0,5.8132,5.8196,46.9278,25.9236,25.0896,-0.0276,-0.0309,-0.0033,7.8031,-36.2228,0.0000,20.0000,5.6543,5.8132,5.9720,818343754.3820,-653581299.0000
2014-05-19,7.19,7.275,7.19,7.23,5.75504655432,1757844,0.0000,1.0,5.8219,5.8247,46.3326,31.8937,23.6559,-0.0268,-0.0303,-0.0035,8.0201,-74.5682,5.0000,25.0000,5.6542,5.8219,5.9896,823664544.7740,-664706588.0000
2014-05-16,7.2,7.26,7.17,7.24,5.76300650806,1513730,0.0000,1.0,5.8299,5.8320,46.5807,45.4605,29.0253,-0.0259,-0.0274,-0.0015,8.0556,-88.8942,10.0000,30.0000,5.6605,5.8299,5.9992,823767947.3625,-662948744.0000
2014-05-15,7.285,7.29,7.17,7.26,5.77892641554,10308306,0.0000,1.0,5.8339,5.8393,47.0596,56.6755,43.0000,-0.0255,-0.0242,0.0013,8.0452,-83.1604,15.0000,35.0000,5.6673,5.8339,6.0004,822926986.2513,-661435014.0000
2014-05-14,7.38,7.41,7.27,7.28,5.79484632303,21429800,0.0000,1.0,5.8354,5.8457,47.5237,60.3734,64.3563,-0.0259,-0.0214,0.0045,8.0342,-12.3547,20.0000,40.0000,5.6704,5.8354,6.0005,817772833.2530,-651126708.0000
2014-05-13,7.45,7.48,7.33,7.37,5.86648590669,17151658,0.0000,1.0,5.8303,5.8510,49.6158,49.4272,62.6701,-0.0270,-0.0191,0.0079,8.2818,57.0112,25.0000,45.0000,5.6543,5.8303,6.0062,836141233.2530,-629696908.0000
2014-05-12,7.3,7.46,7.29,7.44,5.92220558287,11995403,0.0000,1.0,5.8291,5.8494,51.2838,37.4890,54.0937,-0.0290,-0.0232,0.0057,8.7030,66.1881,0.0000,50.0000,5.6538,5.8291,6.0043,844145340.3196,-612545250.0000
2014-05-09,7.295,7.3,7.1701,7.24,5.76300650806,16722468,0.0000,1.0,5.8279,5.8417,46.3919,27.1042,31.5177,-0.0304,-0.0338,-0.0034,9.0931,-75.9498,0.0000,55.0000,5.6549,5.8279,6.0009,834972385.0843,-624540653.0000
2014-05-08,7.34,7.4,7.265,7.3,5.81076623051,20231821,0.0000,1.0,5.8438,5.8500,47.7587,28.6272,26.8555,-0.0295,-0.0306,-0.0010,9.0608,-18.6809,5.0000,60.0000,5.6415,5.8438,6.0461,833697924.4768,-607818185.0000
2014-05-07,7.28,7.31,7.2104,7.29,5.80280627677,12596166,0.0000,1.0,5.8641,5.8541,47.5138,39.1392,22.9394,-0.0293,-0.0309,-0.0016,9.2602,-57.8244,10.0000,65.0000,5.6055,5.8641,6.1227,843439171.6221,-628050006.0000
2014-05-06,7.3,7.305,7.205,7.26,5.77892641554,8496368,0.0000,1.0,5.8756,5.8595,46.8033,58.2417,36.0866,-0.0289,-0.0300,-0.0011,9.2135,-69.5922,15.0000,70.0000,5.6085,5.8756,6.1428,835901706.8263,-640646172.0000
2014-05-05,7.29,7.35,7.24,7.27,5.78688636929,9767595,0.0000,1.0,5.8740,5.8680,47.0048,75.7139,58.3917,-0.0286,-0.0260,0.0026,9.1502,-53.3439,20.0000,75.0000,5.6043,5.8740,6.1438,835052070.0275,-632149804.0000
2014-05-02,7.36,7.45,7.335,7.35,5.85056599921,16114360,0.0000,1.0,5.8772,5.8765,48.5949,77.0978,80.2469,-0.0293,-0.0214,0.0079,9.1617,-8.5509,25.0000,80.0000,5.6102,5.8772,6.1443,839491885.9350,-622382209.0000
2014-05-01,7.45,7.54,7.43,7.45,5.93016553661,12379929,0.0000,1.0,5.8880,5.8793,50.6287,63.1308,88.5031,-0.0313,-0.0217,0.0096,9.3875,32.4980,30.0000,85.0000,5.6090,5.8880,6.1669,851402499.8480,-606267849.0000
2014-04-30,7.41,7.54,7.385,7.5,5.96996530531,26647405,0.0000,1.0,5.8951,5.8739,51.6556,39.6327,62.5435,-0.0337,-0.0298,0.0039,9.8467,28.1673,35.0000,90.0000,5.6051,5.8951,6.1852,859280636.4849,-593887920.0000
2014-04-29,7.36,7.48,7.17,7.43,5.91424562913,66339215,0.0000,1.0,5.8971,5.8638,50.3153,27.5768,38.3460,-0.0346,-0.0438,-0.0091,10.3301,-26.0635,40.0000,95.0000,5.6045,5.8971,6.1897,846386730.8429,-620535325.0000
2014-04-28,7.21,7.22,7.0,7.03,5.59584747952,42095544,0.0000,1.0,5.8935,5.8585,41.5127,30.6615,18.0087,-0.0324,-0.0553,-0.0229,10.7019,-151.3072,45.0000,100.0000,5.6001,5.8935,6.1870,801447262.6163,-686874540.0000
2014-04-25,7.42,7.435,7.2,7.27,5.78688636929,12910289,0.0000,1.0,5.9059,5.8861,46.1758,47.8920,26.3757,-0.0266,-0.0368,-0.0102,10.4454,-63.0048,50.0000,65.0000,5.6446,5.9059,6.1672,832062203.7030,-644778996.0000
2014-04-24,7.29,7.33,7.2,7.3,5.81076623051,18358771,0.0000,1.0,5.9059,5.8966,46.8001,64.8644,47.6002,-0.0241,-0.0321,-0.0080,10.5993,-73.4551,55.0000,70.0000,5.6446,5.9059,6.1672,837281256.7021,-631868707.0000
2014-04-23,7.39,7.39,7.27,7.3,5.81076623051,9536445,0.0000,1.0,5.9063,5.9056,46.8001,68.8838,69.7003,-0.0221,-0.0281,-0.0060,10.4786,-55.6104,60.0000,75.0000,5.6455,5.9063,6.1671,827395764.6243,-631868707.0000
2014-04-22,7.545,7.55,7.45,7.47,5.94608544409,17244513,0.0000,1.0,5.9067,5.9156,50.2763,56.2771,77.2929,-0.0206,-0.0225,-0.0019,10.5014,29.1237,65.0000,80.0000,5.6465,5.9067,6.1669,832163987.1243,-622332262.0000
2014-04-21,7.35,7.45,7.3,7.43,5.91424562913,16084197,0.0000,1.0,5.8967,5.9124,49.4368,36.9086,59.6581,-0.0201,-0.0289,-0.0088,10.9361,-10.8214,70.0000,85.0000,5.6282,5.8967,6.1652,842510694.9252,-639576775.0000
2014-04-17,7.39,7.41,7.33,7.34,5.84260604547,16553805,0.0000,1.0,5.8864,5.9122,47.5437,24.2852,31.8803,-0.0179,-0.0333,-0.0154,11.1355,-22.0035,75.0000,90.0000,5.6057,5.8864,6.1671,830715617.1252,-655660972.0000
2014-04-16,7.2,7.33,7.19,7.3,5.81076623051,22252833,0.0000,1.0,5.8904,5.9195,46.7012,27.5756,19.1873,-0.0140,-0.0313,-0.0172,11.2406,-63.1222,80.0000,95.0000,5.6100,5.8904,6.1707,843130970.8752,-672214777.0000
2014-04-15,7.275,7.34,7.06,7.15,5.6913669244,26854464,0.0000,1.0,5.8999,5.9310,43.4664,44.0370,21.7880,-0.0097,-0.0249,-0.0152,11.1411,-109.7499,85.0000,100.0000,5.6181,5.8999,6.1818,830415066.3029,-694467610.0000
2014-04-14,7.31,7.36,7.25,7.34,5.84260604547,18087224,0.0000,1.0,5.9206,5.9562,46.8910,62.9846,41.7514,-0.0060,-0.0043,0.0017,11.0364,-60.8767,90.0000,25.0000,5.6423,5.9206,6.1989,840005946.3037,-667613146.0000
2014-04-11,7.49,7.585,7.37,7.41,5.89832572165,17466853,0.0000,1.0,5.9310,5.9682,48.2207,68.8228,68.5714,-0.0064,0.0067,0.0131,11.3152,-5.5382,95.0000,30.0000,5.6496,5.9310,6.2123,828495894.6666,-649525922.0000
2014-04-10,7.81,7.84,7.57,7.64,6.08140465768,17023988,0.0000,1.0,5.9361,5.9755,52.9035,56.7768,78.6310,-0.0097,0.0150,0.0246,11.8755,91.8656,100.0000,35.0000,5.6536,5.9361,6.2187,839463453.5274,-632059069.0000
2014-04-09,7.685,7.84,7.62,7.81,6.21672387127,32780576,0.0000,1.0,5.9330,5.9644,56.7749,41.9513,59.2659,-0.0158,0.0067,0.0225,12.0489,127.9563,100.0000,40.0000,5.6556,5.9330,6.2103,847660188.4908,-615035081.0000
2014-04-08,7.59,7.78,7.52,7.58,6.03364493524,70448057,0.0000,1.0,5.9306,5.9378,52.2872,42.4698,32.4336,-0.0214,-0.0178,0.0036,12.1022,72.3797,0.0000,45.0000,5.6624,5.9306,6.1987,823819769.5812,-647815657.0000
2014-04-07,7.34,7.39,7.14,7.22,5.74708660058,25871900,0.0000,1.0,5.9397,5.9277,43.5766,59.1304,34.1546,-0.0223,-0.0302,-0.0078,12.2821,-95.4745,0.0000,50.0000,5.6467,5.9397,6.2327,861753338.7366,-718263714.0000
2014-04-04,7.64,7.649,7.28,7.35,5.85056599921,38801289,0.0000,1.0,5.9676,5.9467,46.4881,73.1777,60.8213,-0.0204,-0.0163,0.0041,12.4467,-33.8191,0.0000,55.0000,5.6484,5.9676,6.2868,871067222.7374,-692391814.0000
2014-04-03,7.71,7.74,7.55,7.62,6.0654847502,14759449,0.0000,1.0,5.9915,5.9569,53.5472,75.5680,82.4155,-0.0214,-0.0089,0.0125,12.9612,37.1226,5.0000,60.0000,5.6409,5.9915,6.3420,895147155.4780,-653590525.0000
2014-04-02,7.625,7.66,7.56,7.63,6.07344470394,23526545,0.0000,1.0,5.9994,5.9454,53.8348,67.4269,76.2963,-0.0245,-0.0212,0.0033,13.0134,24.7513,10.0000,65.0000,5.6355,5.9994,6.3633,899031221.0043,-638831076.0000
2014-04-01,7.49,7.635,7.45,7.55,6.00976507402,36846150,0.0000,1.0,6.0058,5.9319,51.8700,60.2638,67.9922,-0.0254,-0.0375,-0.0121,13.2732,-3.8095,15.0000,70.0000,5.6326,6.0058,6.3790,889620603.0043,-662357621.0000
2014-03-31,7.4,7.44,7.315,7.34,5.84260604547,19016752,0.0000,1.0,6.0118,5.9238,46.1551,52.7498,57.9922,-0.0223,-0.0512,-0.0288,13.6110,-65.1919,20.0000,75.0000,5.6347,6.0118,6.3888,886633077.3263,-699203771.0000
2014-03-28,7.34,7.39,7.28,7.34,5.84260604547,14736718,0.0000,1.0,6.0217,5.9323,46.1551,45.4254,54.8070,-0.0151,-0.0509,-0.0358,14.1522,-80.9483,25.0000,80.0000,5.6526,6.0217,6.3908,898043128.5263,-699203771.0000
2014-03-27,7.28,7.31,7.21,7.27,5.78688636929,15477353,0.0000,1.0,6.0313,5.9417,44.1605,34.6213,45.4503,-0.0062,-0.0498,-0.0436,14.5730,-117.1179,30.0000,85.0000,5.6714,6.0313,6.3911,896703426.8899,-713940489.0000
2014-03-26,7.41,7.46,7.29,7.31,5.81872618425,18217678,0.0000,1.0,6.0480,5.9580,45.0668,24.6436,36.0188,0.0047,-0.0420,-0.0467,14.7735,-100.9482,35.0000,90.0000,5.7044,6.0480,6.3915,893607956.2884,-698463136.0000
2014-03-25,7.29,7.3199,7.19,7.31,5.81872618425,18672522,0.0000,1.0,6.0607,5.9727,45.0668,17.6857,22.3948,0.0164,-0.0347,-0.0510,15.1866,-151.6479,40.0000,95.0000,5.7336,6.0607,6.3878,907539121.8178,-698463136.0000
2014-03-24,7.21,7.335,7.08,7.22,5.74708660058,38323839,0.0000,1.0,6.0738,5.9889,42.6781,21.2352,15.5173,0.0291,-0.0248,-0.0540,15.1877,-214.0436,45.0000,100.0000,5.7662,6.0738,6.3815,891712757.9044,-717135658.0000
2014-03-21,7.4,7.415,7.14,7.17,5.70728683188,33553798,0.0000,1.0,6.0898,6.0144,41.3316,28.0962,15.1449,0.0426,-0.0046,-0.0472,15.1890,-242.4328,50.0000,100.0000,5.8208,6.0898,6.3587,887955518.7888,-755459497.0000
2014-03-20,7.4,7.58,7.37,7.44,5.92220558287,30405752,0.0000,1.0,6.1013,6.0467,46.9944,34.3187,33.0434,0.0544,0.0254,-0.0291,15.3273,-128.4105,55.0000,0.0000,5.8842,6.1013,6.3184,914188488.1346,-721905699.0000
2014-03-19,7.645,7.65,7.4701,7.54,6.00180512028,11612313,0.0000,1.0,6.0961,6.0598,49.3746,29.5718,36.1002,0.0617,0.0413,-0.0204,16.0521,-62.8864,60.0000,5.0000,5.8583,6.0961,6.3340,924323738.8025,-691499947.0000
2014-03-18,7.635,7.725,7.6,7.67,6.1052845189,14066686,0.0000,1.0,6.0854,6.0659,52.6691,23.6968,33.8126,0.0668,0.0530,-0.0138,16.6945,8.6854,65.0000,10.0000,5.8143,6.0854,6.3564,926912142.0886,-679887634.0000
2014-03-17,7.61,7.69,7.59,7.6,6.04956484272,9600653,0.0000,1.0,6.0719,6.0618,50.9965,18.9111,18.8025,0.0702,0.0566,-0.0136,16.9741,-2.0193,70.0000,0.0000,5.7799,6.0719,6.3638,925224139.7686,-693954320.0000
2014-03-14,7.49,7.62,7.47,7.54,6.00180512028,17871366,0.0000,1.0,6.0535,6.0630,49.5446,24.9590,18.4752,0.0736,0.0661,-0.0076,17.3567,-25.9560,75.0000,5.0000,5.7160,6.0535,6.3911,932904662.1686,-703554973.0000
2014-03-13,7.78,7.81,7.48,7.56,6.01772502776,18195751,0.0000,1.0,6.0400,6.0695,50.0139,37.1227,19.4556,0.0755,0.0820,0.0065,17.9367,8.7269,80.0000,10.0000,5.6747,6.0400,6.4054,934096086.5670,-685683607.0000
2014-03-12,7.73,7.75,7.63,7.75,6.16896414883,13948662,0.0000,1.0,6.0237,6.0749,54.6885,56.4512,36.9462,0.0739,0.0996,0.0257,18.5188,44.2418,85.0000,15.0000,5.6279,6.0237,6.4195,943469655.2633,-667487856.0000
2014-03-11,7.83,7.92,7.79,7.81,6.21672387127,17450208,0.0000,1.0,6.0094,6.0650,56.2662,72.0311,54.9663,0.0675,0.1051,0.0376,18.6917,88.5401,90.0000,20.0000,5.6149,6.0094,6.4038,929520993.2633,-653539194.0000
2014-03-10,7.93,7.98,7.87,7.92,6.30428336241,25702581,0.0000,1.0,5.9923,6.0491,59.2428,80.2130,77.4411,0.0581,0.1058,0.0477,18.3519,123.9821,95.0000,0.0000,5.6057,5.9923,6.3788,941601906.4940,-636088986.0000
2014-03-07,7.97,8.06,7.86,7.95,6.32816322363,32364812,0.0000,1.0,5.9819,6.0222,60.0661,75.8808,83.6860,0.0461,0.0962,0.0501,17.7136,153.6009,100.0000,0.0000,5.6189,5.9819,6.3449,943938504.7668,-610386405.0000
2014-03-06,7.81,7.89,7.8,7.82,6.22468382501,7114583,0.0000,1.0,5.9445,5.9900,57.6428,63.6172,79.5118,0.0336,0.0802,0.0466,17.0417,129.5694,100.0000,0.0000,5.5778,5.9445,6.3112,947174985.9686,-642751217.0000
2014-03-05,7.76,7.85,7.76,7.79,6.20080396379,16118557,0.0000,1.0,5.8995,5.9653,57.0718,54.9056,64.4444,0.0220,0.0691,0.0471,16.6600,125.7444,100.0000,5.0000,5.4666,5.8995,6.3324,951127532.0797,-649865800.0000
2014-03-04,7.645,7.75,7.645,7.7,6.12916438012,19672554,0.0000,1.0,5.8593,5.9405,55.3563,55.8698,46.8954,0.0102,0.0563,0.0462,16.3391,103.6154,90.0000,0.0000,5.3975,5.8593,6.3212,956500384.4130,-665984357.0000
2014-03-03,7.5,7.59,7.45,7.59,6.04160488898,16914262,0.0000,1.0,5.8179,5.9207,53.1841,68.2769,53.3769,-0.0014,0.0465,0.0479,16.2072,67.3192,95.0000,5.0000,5.3138,5.8179,6.3221,955563596.1298,-685656911.0000
2014-02-28,7.71,7.81,7.58,7.58,6.03364493524,22546871,0.0000,1.0,5.7913,5.9079,52.9865,79.0005,67.3370,-0.0133,0.0423,0.0556,16.4246,102.8771,100.0000,10.0000,5.2809,5.7913,6.3017,938649334.1298,-702571173.0000
2014-02-27,7.61,7.73,7.57,7.69,6.12120442638,10755041,0.0000,1.0,5.7694,5.8947,55.4309,86.3304,84.1168,-0.0272,0.0370,0.0642,16.2476,114.8973,100.0000,15.0000,5.2649,5.7694,6.2738,961196205.1298,-680024302.0000
2014-02-26,7.72,7.73,7.55,7.63,6.07344470394,10079993,0.0000,1.0,5.7435,5.8709,54.3394,86.5417,85.5478,-0.0433,0.0208,0.0641,16.2382,121.8538,100.0000,20.0000,5.2613,5.7435,6.2257,955818684.6298,-690779343.0000
2014-02-25,7.6,7.73,7.58,7.64,6.08140465768,20711897,0.0000,1.0,5.7184,5.8495,54.5510,82.0528,89.3265,-0.0593,0.0048,0.0641,16.2282,140.8667,100.0000,25.0000,5.2557,5.7184,6.1812,956938683.8520,-680699350.0000
2014-02-24,7.49,7.65,7.47,7.62,6.0654847502,16772898,0.0000,1.0,5.6902,5.8251,54.2123,73.9557,84.7509,-0.0754,-0.0166,0.0588,16.1296,136.2608,50.0000,30.0000,5.2511,5.6902,6.1292,961081063.2520,-701411247.0000
2014-02-21,7.43,7.49,7.37,7.46,5.93812549035,14872863,0.0000,1.0,5.6599,5.7998,51.4637,60.5982,72.0811,-0.0901,-0.0421,0.0480,16.1889,108.6713,55.0000,35.0000,5.2458,5.6599,6.0740,949899131.2516,-718184145.0000
2014-02-20,7.25,7.33,7.21,7.31,5.81872618425,16911609,0.0000,1.0,5.6428,5.7853,48.7222,48.2322,65.0352,-0.1021,-0.0609,0.0411,16.5976,69.0084,0.0000,40.0000,5.2483,5.6428,6.0373,942462699.7516,-733057008.0000
2014-02-19,7.37,7.39,7.24,7.27,5.78688636929,12386474,0.0000,1.0,5.6583,5.7817,47.9778,34.0333,44.6783,-0.1123,-0.0720,0.0403,17.4106,59.0334,5.0000,45.0000,5.2158,5.6583,6.1008,931188293.7510,-749968617.0000
2014-02-18,7.23,7.4,7.215,7.33,5.83464609173,28810696,0.0000,1.0,5.6794,5.7812,48.9913,33.4676,34.9831,-0.1224,-0.0818,0.0406,18.1900,49.4950,0.0000,50.0000,5.1781,5.6794,6.1807,938620178.1494,-737582143.0000
2014-02-14,7.18,7.3,7.11,7.14,5.68340697066,19264449,0.0000,1.0,5.6977,5.7756,45.5299,40.8542,22.4383,-0.1326,-0.0981,0.0345,19.0105,5.1968,0.0000,55.0000,5.1505,5.6977,6.2450,931612171.0127,-766392839.0000
2014-02-13,7.13,7.31,7.11,7.2,5.7311666931,22598488,0.0000,1.0,5.7296,5.7853,46.4760,59.3106,42.9814,-0.1412,-0.1020,0.0393,19.9167,1.3639,0.0000,60.0000,5.1189,5.7296,6.3402,944793109.8026,-747128390.0000
2014-02-12,7.13,7.22,7.12,7.15,5.6913669244,18567782,0.0000,1.0,5.7610,5.7910,45.5808,73.2215,57.1429,-0.1510,-0.1103,0.0407,20.8707,-14.0417,5.0000,65.0000,5.0914,5.7610,6.4307,947052958.6039,-769726878.0000
2014-02-11,7.305,7.42,7.3,7.39,5.88240581417,17861343,0.0000,1.0,5.7925,5.8014,49.3444,76.0274,77.8074,-0.1612,-0.1153,0.0459,21.6712,15.7392,0.0000,70.0000,5.0811,5.7925,6.5038,954480071.4039,-751159096.0000
2014-02-10,7.415,7.49,7.31,7.38,5.87444586043,28533223,0.0000,1.0,5.8159,5.7929,49.1783,64.4034,84.7141,-0.1727,-0.1394,0.0333,22.7230,12.9782,0.0000,75.0000,5.0644,5.8159,6.5675,945549399.9039,-769020439.0000
